date_time;uuid;Title/episode_title;seriesTitle;isEpisode;EPGgenre;providerId;providerType;production year;director orig;titleId;title_id provider;episode_number;season_number;domain;master_uuid;source(scheule/enrichment);seriesUUID;alternative title
19/01/21 12:54;76fad9b1-0f96-4c98-a594-90200d6cb6c3;31/01/21;Approfondimento America's Cup;t;2;;;2020;;;;0;2020;sky;;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;[[ALT]]31/01/21[[ALT]]31/01/21[[ALT]]31/01/21
22/11/18 18:17;7a727054-fe32-47dc-918a-79f38b070236;scambio di ruoli;un pizzico di magia;t;6;datatv_p236388e1216798;datatv;;;;;38;2;sky;;SCHED;;
12/01/21 17:10;7a727054-fe32-47dc-918a-79f38b070236;il fidanzato di ferocia;un pizzico di magia;t;6;datatv_p236388e1216798;datatv;2007;;33177473;ibms;38;;sky;;ENRICH;;
12/01/21 17:18;7a727054-fe32-47dc-918a-79f38b070236;Il fidanzato di Ferocia;Un pizzico di magia;t;6;;;2007;;;;38;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Il fidanzato di Ferocia[[ALT]]Il fidanzato di Ferocia[[ALT]]Il fidanzato di Ferocia
26/09/18 11:04;7a823f32-76c3-4164-a608-f8b4aebb6f42;chiesa;i signori della serie a;t;2;datatv_p235442e1209326;datatv;;;;;1;;sky;;SCHED;;
24/10/18 14:22;7a823f32-76c3-4164-a608-f8b4aebb6f42;chiesa;i signori della serie a;t;2;datatv_p235442e1209326;datatv;2018;;;;1;;sky;;ENRICH;;
12/01/21 16:45;7a823f32-76c3-4164-a608-f8b4aebb6f42;chiesa;i signori della serie a;t;2;datatv_p235442e1209326;datatv;2018;;33026240;ibms;1;1;sky;;ENRICH;;
12/01/21 16:52;7a823f32-76c3-4164-a608-f8b4aebb6f42;Chiesa;I Signori della Serie A;t;2;;;2018;;;;1;1;sky;;FINALIZED;0b550d81-20aa-431d-9372-7a9ed673dec1;[[ALT]]Chiesa[[ALT]]Chiesa[[ALT]]Chiesa
05/08/20 01:46;7c2711c5-18af-41c4-87da-a527376aaf99;;titleID;t;0;38657653;ibms;;;;;;;sky;;IBMS;;
10/08/20 12:59;7c2711c5-18af-41c4-87da-a527376aaf99;murder masterminds - geni del crimine: s.1 ep.1/5 - omicidio sul golfo;murder masterminds - geni del crimine: s.1;t;1;38657653;ibms;2020;;;;1;1;sky;;SCHED;;
12/08/20 13:02;7c2711c5-18af-41c4-87da-a527376aaf99;omicidio sul golfo;omicidio sul golfo;t;4;datatv_p252945e1327512;datatv;2020;;38657653;ibms;1;;sky;;ENRICH;;
03/09/20 17:18;7c2711c5-18af-41c4-87da-a527376aaf99;omicidio sul golfo;murder masterminds - geni del crimine;t;4;datatv_p252945e1327512;datatv;;;;;1;1;sky;;SCHED;;
09/09/20 15:17;7c2711c5-18af-41c4-87da-a527376aaf99;omicidio sul golfo;murder masterminds - geni del crimine;t;4;datatv_p252945e1327512;datatv;2020;;38657653;ibms;1;1;sky;;ENRICH;;
12/01/21 14:48;7c2711c5-18af-41c4-87da-a527376aaf99;omicidio sul golfo;geni del crimine;t;4;datatv_p252945e1327512;datatv;2020;;38657653;ibms;1;1;sky;;ENRICH;;
12/01/21 14:52;7c2711c5-18af-41c4-87da-a527376aaf99;Omicidio sul golfo;Geni del crimine;t;4;;;2020;;;;1;1;sky;;FINALIZED;810425ca-3a76-463d-b49b-c3800bfa5b80;[[ALT]]Omicidio sul golfo[[ALT]]Murder Masterminds[[ALT]]Omicidio sul golfo
23/11/18 12:32;7f06d98a-338c-4d9f-977c-4328ed3c9fdc;un pizzico di magia stag.2 ep 44;un pizzico di magia stag.2;t;6;33208913;ibms;;;;;44;2;sky;;SCHED;;
03/12/18 10:33;7f06d98a-338c-4d9f-977c-4328ed3c9fdc;il principe orco;un pizzico di magia;t;6;datatv_p236388e1220142;datatv;2007;;;;44;2;sky;;ENRICH;;
12/01/21 17:11;7f06d98a-338c-4d9f-977c-4328ed3c9fdc;il principe orco;un pizzico di magia;t;6;datatv_p236388e1220142;datatv;2007;;33208913;ibms;44;;sky;;ENRICH;;
12/01/21 17:20;7f06d98a-338c-4d9f-977c-4328ed3c9fdc;Il principe orco;Un pizzico di magia;t;6;;;2007;;;;44;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Il principe orco[[ALT]]Il principe orco[[ALT]]Il principe orco
09/09/20 16:41;84ce7634-9dae-4c94-9d81-eb104c95322f;cloud & shareef;1-on-1 caron butler;t;2;datatv_p252808e1333902;datatv;;;;;5;;sky;;SCHED;;
10/09/20 11:19;84ce7634-9dae-4c94-9d81-eb104c95322f;cloud & shareef;1-on-1 caron butler;t;2;datatv_p252808e1333902;datatv;2020;;;;5;;sky;;ENRICH;;
18/09/20 22:19;84ce7634-9dae-4c94-9d81-eb104c95322f;Cloud & Shareef;1-on-1 Caron Butler;t;2;;;2020;;;;5;;sky;;FINALIZED;df9062f7-8004-438a-b11c-7e2d09c1429d;[[ALT]]Cloud & Shareef[[ALT]]Cloud & Shareef[[ALT]]Cloud & Shareef
21/10/20 08:23;85d8ab84-f992-4314-9c63-4a30e33ffa7a;sue bird;high tops;t;2;datatv_p232981e1340638;datatv;;;;;;;sky;;SCHED;;
21/10/20 15:32;85d8ab84-f992-4314-9c63-4a30e33ffa7a;sue bird;high tops;t;2;datatv_p232981e1340638;datatv;2018;;;;0;;sky;;ENRICH;;
31/10/20 12:35;85d8ab84-f992-4314-9c63-4a30e33ffa7a;Sue Bird;High Tops;t;2;;;2018;;;;0;;sky;;FINALIZED;07b55c33-2faf-4154-8693-9900940eb735;[[ALT]]Sue Bird[[ALT]]Sue Bird[[ALT]]Sue Bird
07/01/21 22:19;865ff03a-7388-4788-a0a4-8aa3c2a1f105;aggiungi dei waffle;just add magic mystery city;t;6;datatv_p256894e1350481;datatv;;;;;9;1;sky;;SCHED;;
15/01/21 15:17;865ff03a-7388-4788-a0a4-8aa3c2a1f105;aggiungi dei waffle;just add magic mystery city;t;6;datatv_p256894e1350481;datatv;2020;;;;9;1;sky;;ENRICH;;
15/01/21 15:48;865ff03a-7388-4788-a0a4-8aa3c2a1f105;Aggiungi dei waffle;Just Add Magic Mystery City;t;6;;;2020;;;;9;1;sky;;FINALIZED;4d80ab5d-6ce1-42d9-a45a-5f7ff17bc13c;[[ALT]]Aggiungi dei waffle[[ALT]]Aggiungi dei waffle[[ALT]]Aggiungi dei waffle
23/11/18 16:25;88891e20-0428-43f8-8e98-e161764be2ba;un pizzico di magia stag.2 ep 50;un pizzico di magia stag.2;t;6;33208945;ibms;;;;;50;2;sky;;SCHED;;
03/12/18 10:34;88891e20-0428-43f8-8e98-e161764be2ba;la mia peggiore migliore amica;un pizzico di magia;t;6;datatv_p236388e1220148;datatv;2007;;;;50;2;sky;;ENRICH;;
12/01/21 17:16;88891e20-0428-43f8-8e98-e161764be2ba;la mia peggiore migliore amica;un pizzico di magia;t;6;datatv_p236388e1220148;datatv;2007;;33208945;ibms;50;;sky;;ENRICH;;
12/01/21 17:25;88891e20-0428-43f8-8e98-e161764be2ba;La mia peggiore migliore amica;Un pizzico di magia;t;6;;;2007;;;;50;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]La mia peggiore migliore amica[[ALT]]La mia peggiore migliore amica[[ALT]]La mia peggiore migliore amica
16/11/18 08:28;8a22a9ca-5cdc-4c4e-9037-a7ec8e1a3393;un pizzico di magia stag.2 ep 35;un pizzico di magia stag.2;t;6;33177470;ibms;;;;;35;2;sky;;SCHED;;
16/11/18 14:52;8a22a9ca-5cdc-4c4e-9037-a7ec8e1a3393;un pesce fuor d'acqua;un pizzico di magia;t;6;datatv_p236388e1216795;datatv;2007;;;;35;2;sky;;ENRICH;;
12/01/21 17:08;8a22a9ca-5cdc-4c4e-9037-a7ec8e1a3393;l'orco che voleva essere babbo natale;un pizzico di magia;t;6;datatv_p236388e1216795;datatv;2007;;33177470;ibms;35;;sky;;ENRICH;;
12/01/21 17:16;8a22a9ca-5cdc-4c4e-9037-a7ec8e1a3393;L'orco che voleva essere Babbo Natale;Un pizzico di magia;t;6;;;2007;;;;35;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]L'orco che voleva essere Babbo Natale[[ALT]]L'orco che voleva essere Babbo Natale[[ALT]]L'orco che voleva essere Babbo Natale
07/01/21 22:20;91a46a79-c291-4c74-9b68-7f5c56d14c7d;un pizzico di colore;just add magic mystery city;t;6;datatv_p256894e1350480;datatv;;;;;8;1;sky;;SCHED;;
15/01/21 15:16;91a46a79-c291-4c74-9b68-7f5c56d14c7d;un pizzico di colore;just add magic mystery city;t;6;datatv_p256894e1350480;datatv;2020;;;;8;1;sky;;ENRICH;;
15/01/21 15:48;91a46a79-c291-4c74-9b68-7f5c56d14c7d;Un pizzico di colore;Just Add Magic Mystery City;t;6;;;2020;;;;8;1;sky;;FINALIZED;4d80ab5d-6ce1-42d9-a45a-5f7ff17bc13c;[[ALT]]Un pizzico di colore[[ALT]]Un pizzico di colore[[ALT]]Un pizzico di colore
23/11/18 16:25;91ff46e3-5d13-47fa-ba95-7fc060a6d4a1;un pizzico di magia stag.2 ep 51;un pizzico di magia stag.2;t;6;33208951;ibms;;;;;51;2;sky;;SCHED;;
03/12/18 10:34;91ff46e3-5d13-47fa-ba95-7fc060a6d4a1;l'imbattibile jojo;un pizzico di magia;t;6;datatv_p236388e1220149;datatv;2007;;;;51;2;sky;;ENRICH;;
12/01/21 17:18;91ff46e3-5d13-47fa-ba95-7fc060a6d4a1;l'imbattibile jojo;un pizzico di magia;t;6;datatv_p236388e1220149;datatv;2007;;33208951;ibms;51;;sky;;ENRICH;;
12/01/21 17:27;91ff46e3-5d13-47fa-ba95-7fc060a6d4a1;L'imbattibile Jojo;Un pizzico di magia;t;6;;;2007;;;;51;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]L'imbattibile Jojo[[ALT]]L'imbattibile Jojo[[ALT]]L'imbattibile Jojo
05/08/20 01:46;96f4395d-be3c-4409-a063-eb56b429bf19;;titleID;t;0;38657656;ibms;;;;;;;sky;;IBMS;;
24/09/20 11:58;96f4395d-be3c-4409-a063-eb56b429bf19;murder masterminds - geni del crimine: s.1 ep.4/5 - morte di una star;murder masterminds - geni del crimine: s.1;t;1;38657656;ibms;2020;;;;4;1;sky;;SCHED;;
24/09/20 17:51;96f4395d-be3c-4409-a063-eb56b429bf19;morte di una star;murder masterminds - geni del crimine;t;4;datatv_p252945e1327515;datatv;;;;;4;1;sky;;SCHED;;
28/09/20 12:57;96f4395d-be3c-4409-a063-eb56b429bf19;morte di una star;murder masterminds - geni del crimine;t;4;datatv_p252945e1327515;datatv;2020;;38657656;ibms;4;1;sky;;ENRICH;;
12/01/21 14:54;96f4395d-be3c-4409-a063-eb56b429bf19;morte di una star;geni del crimine;t;4;datatv_p252945e1327515;datatv;2020;;38657656;ibms;4;1;sky;;ENRICH;;
12/01/21 14:58;96f4395d-be3c-4409-a063-eb56b429bf19;Morte di una star;Geni del crimine;t;4;;;2020;;;;4;1;sky;;FINALIZED;810425ca-3a76-463d-b49b-c3800bfa5b80;[[ALT]]Morte di una star[[ALT]]Ep.4/5 The Doctor Is Dead[[ALT]]Morte di una star
12/01/21 15:58;99ac5423-0e5f-437b-b655-fbcf1290326d;top plays;high tops;t;2;datatv_p232981e1354408;datatv;;;;;11;;sky;;SCHED;;
13/01/21 11:16;99ac5423-0e5f-437b-b655-fbcf1290326d;top plays;high tops;t;2;datatv_p232981e1354408;datatv;2018;;;;11;;sky;;ENRICH;;
19/01/21 21:55;99ac5423-0e5f-437b-b655-fbcf1290326d;Top Plays;High Tops;t;2;;;2018;;;;11;;sky;;FINALIZED;07b55c33-2faf-4154-8693-9900940eb735;[[ALT]]Top Plays[[ALT]]Top Plays[[ALT]]Top Plays
16/11/18 08:28;99cac644-cf25-44c9-89c7-601f45a36af4;un pizzico di magia stag.2 ep 34;un pizzico di magia stag.2;t;6;33177469;ibms;;;;;34;2;sky;;SCHED;;
16/11/18 14:51;99cac644-cf25-44c9-89c7-601f45a36af4;il lupo perde il pelo, ma non il vizio;un pizzico di magia;t;6;datatv_p236388e1216794;datatv;2007;;;;34;2;sky;;ENRICH;;
12/01/21 17:06;99cac644-cf25-44c9-89c7-601f45a36af4;una fatina operosa;un pizzico di magia;t;6;datatv_p236388e1216794;datatv;2007;;33177469;ibms;34;;sky;;ENRICH;;
12/01/21 17:13;99cac644-cf25-44c9-89c7-601f45a36af4;Una fatina operosa;Un pizzico di magia;t;6;;;2007;;;;34;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Una fatina operosa[[ALT]]Una fatina operosa[[ALT]]Una fatina operosa
14/11/18 17:11;9fac2435-483a-4693-9a13-eafff2109adb;ferocia la dolce;un pizzico di magia;t;6;datatv_p236388e1216788;datatv;;;;;28;2;sky;;SCHED;;
12/01/21 17:05;9fac2435-483a-4693-9a13-eafff2109adb;una bellezza naturale;un pizzico di magia;t;6;datatv_p236388e1216788;datatv;2007;;33177463;ibms;28;;sky;;ENRICH;;
12/01/21 17:11;9fac2435-483a-4693-9a13-eafff2109adb;Una bellezza naturale;Un pizzico di magia;t;6;;;2007;;;;28;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Una bellezza naturale[[ALT]]Una bellezza naturale[[ALT]]Una bellezza naturale
23/11/18 12:21;a1e8be5c-667f-495f-9c11-9dc9d4d79e53;un pizzico di magia stag.2 ep 49;un pizzico di magia stag.2;t;6;33208939;ibms;;;;;49;2;sky;;SCHED;;
03/12/18 10:32;a1e8be5c-667f-495f-9c11-9dc9d4d79e53;mamma, abbiamo rotto la bacchetta!;un pizzico di magia;t;6;datatv_p236388e1220147;datatv;2007;;;;49;2;sky;;ENRICH;;
12/01/21 17:18;a1e8be5c-667f-495f-9c11-9dc9d4d79e53;mamma, abbiamo rotto la bacchetta!;un pizzico di magia;t;6;datatv_p236388e1220147;datatv;2007;;33208939;ibms;49;;sky;;ENRICH;;
12/01/21 17:27;a1e8be5c-667f-495f-9c11-9dc9d4d79e53;Mamma, abbiamo rotto la bacchetta!;Un pizzico di magia;t;6;;;2007;;;;49;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Mamma, abbiamo rotto la bacchetta![[ALT]]Mamma, abbiamo rotto la bacchetta![[ALT]]Mamma, abbiamo rotto la bacchetta!
05/08/20 01:46;a4197444-f9f0-45af-b31a-8524761b7617;;titleID;t;0;38657654;ibms;;;;;;;sky;;IBMS;;
10/08/20 12:59;a4197444-f9f0-45af-b31a-8524761b7617;murder masterminds - geni del crimine: s.1 ep.2/5 - legittima difesa?;murder masterminds - geni del crimine: s.1;t;1;38657654;ibms;2020;;;;2;1;sky;;SCHED;;
12/08/20 13:02;a4197444-f9f0-45af-b31a-8524761b7617;legittima difesa?;legittima difesa?;t;4;datatv_p252945e1327513;datatv;2020;;38657654;ibms;2;;sky;;ENRICH;;
10/09/20 17:39;a4197444-f9f0-45af-b31a-8524761b7617;legittima difesa?;murder masterminds - geni del crimine;t;4;datatv_p252945e1327513;datatv;;;;;2;1;sky;;SCHED;;
14/09/20 09:33;a4197444-f9f0-45af-b31a-8524761b7617;legittima difesa?;murder masterminds - geni del crimine;t;4;datatv_p252945e1327513;datatv;2020;;38657654;ibms;2;1;sky;;ENRICH;;
12/01/21 14:48;a4197444-f9f0-45af-b31a-8524761b7617;legittima difesa?;geni del crimine;t;4;datatv_p252945e1327513;datatv;2020;;38657654;ibms;2;1;sky;;ENRICH;;
12/01/21 14:52;a4197444-f9f0-45af-b31a-8524761b7617;Legittima difesa?;Geni del crimine;t;4;;;2020;;;;2;1;sky;;FINALIZED;810425ca-3a76-463d-b49b-c3800bfa5b80;[[ALT]]Legittima difesa?[[ALT]]Ep.2/5 Murder in the Kentucky Hills[[ALT]]Legittima difesa?
30/11/18 17:36;a4638e4b-0667-4942-82ec-aa1b2ef3e56f;un principe non molto nobile;un pizzico di magia;t;6;datatv_p236388e1220140;datatv;;;;;42;2;sky;;SCHED;;
12/01/21 17:12;a4638e4b-0667-4942-82ec-aa1b2ef3e56f;un principe non molto nobile;un pizzico di magia;t;6;datatv_p236388e1220140;datatv;2007;;33208902;ibms;42;;sky;;ENRICH;;
12/01/21 17:21;a4638e4b-0667-4942-82ec-aa1b2ef3e56f;Un principe non molto nobile;Un pizzico di magia;t;6;;;2007;;;;42;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Un principe non molto nobile[[ALT]]Un principe non molto nobile[[ALT]]Un principe non molto nobile
07/01/21 22:18;a6b0c55a-0f37-42be-b847-3dfd1947d31b;aggiungi la moneta;just add magic mystery city;t;6;datatv_p256894e1350476;datatv;;;;;4;1;sky;;SCHED;;
14/01/21 11:24;a6b0c55a-0f37-42be-b847-3dfd1947d31b;aggiungi la moneta;just add magic mystery city;t;6;datatv_p256894e1350476;datatv;2020;;;;4;1;sky;;ENRICH;;
19/01/21 23:17;a6b0c55a-0f37-42be-b847-3dfd1947d31b;Aggiungi la moneta;Just Add Magic Mystery City;t;6;;;2020;;;;4;1;sky;;FINALIZED;4d80ab5d-6ce1-42d9-a45a-5f7ff17bc13c;[[ALT]]Aggiungi la moneta[[ALT]]Aggiungi la moneta[[ALT]]Aggiungi la moneta
13/01/21 14:32;a76be08e-82b8-4e27-aa78-88a71cd7b8cc;approfondimento america's cup - notitle;approfondimento america's cup;t;2;datatv_p256386e1354512;datatv;;;;;0;;sky;;SCHED;;
15/01/21 09:27;a76be08e-82b8-4e27-aa78-88a71cd7b8cc;25/01/21;approfondimento america's cup;t;2;datatv_p256386e1354512;datatv;2020;;;;0;;sky;;ENRICH;;
19/01/21 12:53;a76be08e-82b8-4e27-aa78-88a71cd7b8cc;25/01/21;approfondimento america's cup;t;2;datatv_p256386e1354512;datatv;2020;;;;0;2020;sky;;ENRICH;;
19/01/21 16:28;a76be08e-82b8-4e27-aa78-88a71cd7b8cc;25/01/21;approfondimento america's cup;t;2;datatv_p256386e1354512;datatv;;;;;;;sky;;SCHED;;
20/01/21 09:41;a76be08e-82b8-4e27-aa78-88a71cd7b8cc;25/01/21;Approfondimento America's Cup;t;2;;;2020;;;;0;2020;sky;;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;[[ALT]]25/01/21[[ALT]]25/01/21[[ALT]]25/01/21
02/12/20 17:03;a8253925-861f-4d45-9a90-5735bd05f712;magazine regate - noTitle;magazine regate;t;2;datatv_p256386e1348121;datatv;;;;;0;;sky;;SCHED;;
17/12/20 17:17;a8253925-861f-4d45-9a90-5735bd05f712;17/12/20;studio vela;t;2;datatv_p256386e1348121;datatv;2020;;;;0;;sky;;ENRICH;;
17/12/20 18:58;a8253925-861f-4d45-9a90-5735bd05f712;17/12/20;Approfondimento America's Cup;t;2;;;2020;;;;0;2020;sky;;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;[[ALT]]17/12/20[[ALT]]17/12/20[[ALT]]17/12/20
05/08/20 01:46;a8304351-ce70-41c4-9979-dda3b0035269;;titleID;t;0;38657655;ibms;;;;;;;sky;;IBMS;;
10/08/20 12:58;a8304351-ce70-41c4-9979-dda3b0035269;murder masterminds - geni del crimine: s.1 ep.3/5 - morte di una star;murder masterminds - geni del crimine: s.1;t;1;38657655;ibms;2020;;;;3;1;sky;;SCHED;;
12/08/20 13:02;a8304351-ce70-41c4-9979-dda3b0035269;morte di una star;morte di una star;t;4;datatv_p252945e1327514;datatv;2020;;38657655;ibms;3;;sky;;ENRICH;;
02/09/20 08:45;a8304351-ce70-41c4-9979-dda3b0035269;murder masterminds - geni del crimine: s.1 ep.3/5 - il segreto della cheerleader;murder masterminds - geni del crimine: s.1;t;1;38657655;ibms;2020;;;;3;1;sky;;SCHED;;
17/09/20 17:41;a8304351-ce70-41c4-9979-dda3b0035269;il segreto della cheerleader;murder masterminds - geni del crimine;t;4;datatv_p252945e1327514;datatv;;;;;3;1;sky;;SCHED;;
22/09/20 14:08;a8304351-ce70-41c4-9979-dda3b0035269;il segreto della cheerleader;murder masterminds - geni del crimine;t;4;datatv_p252945e1327514;datatv;2020;;38657655;ibms;3;1;sky;;ENRICH;;
12/01/21 14:55;a8304351-ce70-41c4-9979-dda3b0035269;il segreto della cheerleader;geni del crimine;t;4;datatv_p252945e1327514;datatv;2020;;38657655;ibms;3;1;sky;;ENRICH;;
12/01/21 15:00;a8304351-ce70-41c4-9979-dda3b0035269;Il segreto della cheerleader;Geni del crimine;t;4;;;2020;;;;3;1;sky;;FINALIZED;810425ca-3a76-463d-b49b-c3800bfa5b80;[[ALT]]Il segreto della cheerleader[[ALT]]Ep.3/5 Cheerleader on Trial[[ALT]]Il segreto della cheerleader
18/01/21 11:04;a8f9a37f-16e8-4ebf-aef6-e40ebfeaeab7;approfondimento america's cup 2021 24/01/2021;approfondimento america's cup 2021;t;5;39757971;ibms;2021;;;;9;1;sky;;SCHED;;
18/01/21 13:56;a8f9a37f-16e8-4ebf-aef6-e40ebfeaeab7;24/01/21;approfondimento america's cup;t;2;datatv_p256386e1353450;datatv;2020;;39757971;ibms;0;;sky;;ENRICH;;
19/01/21 11:32;a8f9a37f-16e8-4ebf-aef6-e40ebfeaeab7;Approfondimento America's Cup - 24/01/21;Approfondimento America's Cup;t;2;;;2021;;;;9;2020;sky;1ba71f38-668c-488b-9164-ae00fe303b94;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;
18/01/21 10:59;ace18efe-a634-485b-a2d1-c729186132b1;approfondimento america's cup 2021 16/01/2021;approfondimento america's cup 2021;t;5;39757965;ibms;2021;;;;3;1;sky;;SCHED;;
18/01/21 13:54;ace18efe-a634-485b-a2d1-c729186132b1;16/01/21;approfondimento america's cup;t;2;datatv_p256386e1352114;datatv;2020;;39757965;ibms;0;;sky;;ENRICH;;
20/01/21 00:00;ace18efe-a634-485b-a2d1-c729186132b1;Approfondimento America's Cup - 16/01/21;Approfondimento America's Cup;t;2;;;2021;;;;3;2020;sky;25ad3255-08a3-4a71-b0c9-2636026ff4f5;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;
18/01/21 11:03;b22e8aff-aec0-49f3-ab98-be0609e404e5;approfondimento america's cup 2021 21/01/2021;approfondimento america's cup 2021;t;5;39757968;ibms;2021;;;;6;1;sky;;SCHED;;
18/01/21 13:56;b22e8aff-aec0-49f3-ab98-be0609e404e5;21/01/21;approfondimento america's cup;t;2;datatv_p256386e1353437;datatv;2020;;39757968;ibms;0;;sky;;ENRICH;;
19/01/21 11:21;b22e8aff-aec0-49f3-ab98-be0609e404e5;Approfondimento America's Cup - 21/01/21;Approfondimento America's Cup;t;2;;;2021;;;;6;2020;sky;61a56d4c-1789-4e2d-95d1-189fae313bf0;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;
14/11/18 17:11;b777fb7f-e6f6-4ab7-9d1e-4f52438a9202;chi ha paura del lupo cattivo?;un pizzico di magia;t;6;datatv_p236388e1216790;datatv;;;;;30;2;sky;;SCHED;;
12/01/21 17:05;b777fb7f-e6f6-4ab7-9d1e-4f52438a9202;il gatto con la lingua lunga;un pizzico di magia;t;6;datatv_p236388e1216790;datatv;2007;;33177465;ibms;30;;sky;;ENRICH;;
12/01/21 17:12;b777fb7f-e6f6-4ab7-9d1e-4f52438a9202;Il gatto con la lingua lunga;Un pizzico di magia;t;6;;;2007;;;;30;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Il gatto con la lingua lunga[[ALT]]Il gatto con la lingua lunga[[ALT]]Il gatto con la lingua lunga
05/08/20 15:07;b8faa09b-9557-40da-8d7c-48a36a0138dd;sabally & smith;1-on-1 caron butler;t;2;datatv_p252808e1329498;datatv;;;;;2;;sky;;SCHED;;
06/08/20 10:55;b8faa09b-9557-40da-8d7c-48a36a0138dd;sabally & smith;1-on-1 caron butler;t;2;datatv_p252808e1329498;datatv;2020;;;;2;;sky;;ENRICH;;
12/12/20 14:43;b8faa09b-9557-40da-8d7c-48a36a0138dd;Sabally & Smith;1-on-1 Caron Butler;t;2;;;2020;;;;2;;sky;;FINALIZED;df9062f7-8004-438a-b11c-7e2d09c1429d;[[ALT]]Sabally & Smith[[ALT]]Sabally & Smith[[ALT]]Sabally & Smith
07/01/21 22:19;ba384ec3-4518-4176-946d-8ce427a8141b;aggiungi il finale;just add magic mystery city;t;6;datatv_p256894e1350482;datatv;;;;;10;1;sky;;SCHED;;
15/01/21 15:15;ba384ec3-4518-4176-946d-8ce427a8141b;aggiungi il finale;just add magic mystery city;t;6;datatv_p256894e1350482;datatv;2020;;;;10;1;sky;;ENRICH;;
15/01/21 15:47;ba384ec3-4518-4176-946d-8ce427a8141b;Aggiungi il finale;Just Add Magic Mystery City;t;6;;;2020;;;;10;1;sky;;FINALIZED;4d80ab5d-6ce1-42d9-a45a-5f7ff17bc13c;[[ALT]]Aggiungi il finale[[ALT]]Aggiungi il finale[[ALT]]Aggiungi il finale
15/11/18 18:38;bc6d3adf-e261-4776-b9dd-d4f0062c3029;un'amicizia da sogno;un pizzico di magia;t;6;datatv_p236388e1216792;datatv;;;;;32;2;sky;;SCHED;;
16/11/18 14:42;bc6d3adf-e261-4776-b9dd-d4f0062c3029;un'amicizia da sogno;un pizzico di magia;t;6;datatv_p236388e1216792;datatv;2007;;;;32;2;sky;;ENRICH;;
12/01/21 17:07;bc6d3adf-e261-4776-b9dd-d4f0062c3029;grunda e i suoi spuntini;un pizzico di magia;t;6;datatv_p236388e1216792;datatv;2007;;33177467;ibms;32;;sky;;ENRICH;;
12/01/21 17:14;bc6d3adf-e261-4776-b9dd-d4f0062c3029;Grunda e i suoi spuntini;Un pizzico di magia;t;6;;;2007;;;;32;;sky;;FINALIZED;775137bf-73b7-4aad-b20f-2d50002d4cb8;[[ALT]]Grunda e i suoi spuntini[[ALT]]Grunda e i suoi spuntini[[ALT]]Grunda e i suoi spuntini
13/01/21 14:34;be0a8417-6f69-4ae8-abc4-4cf358c77590;approfondimento america's cup - notitle;approfondimento america's cup;t;2;datatv_p256386e1354513;datatv;;;;;0;;sky;;SCHED;;
15/01/21 09:28;be0a8417-6f69-4ae8-abc4-4cf358c77590;28/01/21;approfondimento america's cup;t;2;datatv_p256386e1354513;datatv;2020;;;;0;;sky;;ENRICH;;
19/01/21 12:53;be0a8417-6f69-4ae8-abc4-4cf358c77590;28/01/21;approfondimento america's cup;t;2;datatv_p256386e1354513;datatv;2020;;;;0;2020;sky;;ENRICH;;
19/01/21 21:04;be0a8417-6f69-4ae8-abc4-4cf358c77590;28/01/21;approfondimento america's cup;t;2;datatv_p256386e1354513;datatv;;;;;;;sky;;SCHED;;
20/01/21 09:41;be0a8417-6f69-4ae8-abc4-4cf358c77590;28/01/21;Approfondimento America's Cup;t;2;;;2020;;;;0;2020;sky;;FINALIZED;fba001ba-8181-4601-abc3-139a632f10a2;[[ALT]]28/01/21[[ALT]]28/01/21[[ALT]]28/01/21
23/11/18 16:24;bf0706e7-86c7-44c7-bb48-3ef93d61c288;un pizzico di magia stag.2 ep 52;un pizzico di magia stag.2;t;6;33208957;ibms;;;;;52;2;sky;;SCHED;;
03/12/18 10:34;bf0706e7-86c7-44c7-bb48-3ef93d61c288;nei miei panni;un pizzico di magia;t;6;datatv_p236388e1220151;datatv;2007;;;;52;2;sky;;ENRICH;;
